17.8,0.108121,0.216994
17.9,0.12982,0.206182
18,0.150439,0.1932
18.1,0.169759,0.178156
18.2,0.187574,0.16118
18.3,0.203692,0.142423
18.4,0.217935,0.122054
18.5,0.23014,0.10026
18.6,0.240166,0.0772461
18.7,0.247891,0.0532295
18.8,0.253214,0.0284404
18.9,0.256058,0.00311909
19,0.256369,-0.0224867
19.1,0.254121,-0.0481236
19.2,0.249308,-0.0735357
19.3,0.241955,-0.0984665
19.4,0.232108,-0.122662
19.5,0.219842,-0.145873
19.6,0.205255,-0.167857
19.7,0.188469,-0.188383
19.8,0.169631,-0.207229
19.9,0.148908,-0.224193
20,0.126489,-0.239083
20.1,0.10258,-0.251732
20.2,0.077407,-0.26199
20.3,0.051208,-0.269731
20.4,0.0242349,-0.274852
20.5,-0.00325023,-0.277275
20.6,-0.0309777,-0.27695
20.7,-0.0586728,-0.273852
20.8,-0.086058,-0.267985
20.9,-0.112857,-0.259379
21,-0.138794,-0.248094
21.1,-0.163604,-0.234214
21.2,-0.187025,-0.217854
21.3,-0.208811,-0.199151
21.4,-0.228726,-0.17827
21.5,-0.246553,-0.155398
21.6,-0.262093,-0.130742
21.7,-0.275167,-0.104533
21.8,-0.28562,-0.0770165
21.9,-0.293322,-0.0484544
22,-0.298167,-0.0191223
22.1,-0.300079,0.0106944
22.2,-0.29901,0.0407024
22.3,-0.29494,0.0706034
22.4,-0.287879,0.100097
22.5,-0.27787,0.128885
22.6,-0.264981,0.156672
22.7,-0.249314,0.18317
22.8,-0.230997,0.208102
22.9,-0.210187,0.231201
23,-0.187067,0.25222
23.1,-0.161845,0.270927
23.2,-0.134752,0.287111
23.3,-0.106041,0.300586
23.4,-0.0759821,0.31119
23.5,-0.044863,0.318789
23.6,-0.0129842,0.323275
23.7,0.0193433,0.324573
23.8,0.0518007,0.322639
23.9,0.0840646,0.317459
24,0.11581,0.309053
24.1,0.146716,0.297471
24.2,0.176463,0.2828
24.3,0.204743,0.265154
24.4,0.231258,0.244679
24.5,0.255726,0.221554
24.6,0.277882,0.195981
